park_name,fountain_number,location_description,address,2017_initial_result,2017_initial_sample_date,2017_follow_up_result,2017_follow_up_sample_date,2017_epa_first_draw_result,2017_epa_first_draw_sample_date,follow_up_field_result,follow_up_field_sample_date,unmarked_result,unmarked_sample_date,2016_epa_first_draw_result,2016_epa_flush_30_sec,2016_epa_flush_10_min,status,indoor_outdoor
UNION,Union  #1,north side of pool deck,1501 W RANDOLPH ST,2.3,2017-04-12,,,6.57,2017-07-15,,,,,77.0,370.0,41.0,Passed testing - returned to normal push-button operation,O
UNION,Union  #2 - High,"inside playground, southern area",1501 W RANDOLPH ST,2.0,2017-04-12,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
UNION,Union  #2 - Middle,"inside playground, southern area",1501 W RANDOLPH ST,2.0,2017-04-12,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
UNION,Union  #2 - Low,"inside playground, southern area",1501 W RANDOLPH ST,2.0,2017-04-12,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
UNION,Union  #3,southwest corner of fieldhouse,1501 W RANDOLPH ST,2.0,2017-04-12,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
UNION,Union  #4,"south of diamond #1, north of path",1501 W RANDOLPH ST,2.0,2017-04-12,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
UNITY,Unity  #1,comfort station - north side,2636 N KIMBALL AVE,2.0,2017-04-19,,,,,,,,,0.12,,,Passed testing - returned to normal push-button operation,O
UNITY,Unity  #2,comfort station - south side,2636 N KIMBALL AVE,2.0,2017-04-19,,,,,,,,,0.248,,,Passed testing - returned to normal push-button operation,O
UNITY,Unity  #3,"on shower, south of spraypool, west of swingset",2636 N KIMBALL AVE,2.0,2017-04-19,,,,,,,,,0.157,,,Passed testing - returned to normal push-button operation,O
UNITY,Unity  #4,north of drummond,2636 N KIMBALL AVE,2.0,2017-04-19,,,,,,,,,1.08,,,Passed testing - returned to normal push-button operation,O
VALLEY FORGE,Valley Forge #1,north of basketball court,7001 W 59TH ST,4.73,2017-04-03,,,71.8,2017-06-28,,,,,36.5,43.4,14.1,Continuous flow - To be assessed for repair/replacement/removal,O
VALLEY FORGE,Valley Forge #2 - High,at park entrance near 59th and nordica,7001 W 59TH ST,16.2,2017-04-03,2.45,2017-04-12,,,,,,,3.66,,,In flushing protocol - 2017 EPA Test pending,O
VALLEY FORGE,Valley Forge #2 - Middle,at park entrance near 59th and nordica,7001 W 59TH ST,22.7,2017-04-03,3.03,2017-04-12,,,,,,,3.43,,,In flushing protocol - 2017 EPA Test pending,O
VALLEY FORGE,Valley Forge #2 - Low,at park entrance near 59th and nordica,7001 W 59TH ST,70.4,2017-04-03,2.57,2017-04-12,,,,,,,4.56,,,In flushing protocol - 2017 EPA Test pending,O
VETERANS' MEMORIAL,Veterans' Memorial #1 - High,north side of playground,2820 E 98TH ST,12.3,2017-05-05,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
VETERANS' MEMORIAL,Veterans' Memorial #1 - Middle,north side of playground,2820 E 98TH ST,13.6,2017-05-05,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
VETERANS' MEMORIAL,Veterans' Memorial #1 - Low,north side of playground,2820 E 98TH ST,13.7,2017-05-05,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
VIOLET,Violet  #1,south of playground entrance,4120 W TAYLOR ST,2.0,2017-04-06,,,,,,,,,3.41,,,Passed testing - returned to normal push-button operation,O
VITTUM (HARRIET ELIZABETH),Vittum  #1 - High,southeast of landscape building,5010 W 50TH ST,5.91,2017-04-24,,,,,,,,,10.5,,,Passed testing - returned to normal push-button operation,O
VITTUM (HARRIET ELIZABETH),Vittum  #1 - Low,southeast of landscape building,5010 W 50TH ST,5.35,2017-04-24,,,,,,,,,9.19,,,Passed testing - returned to normal push-button operation,O
VITTUM (HARRIET ELIZABETH),Vittum  #2 - High,between spray pool and basketball court,5010 W 50TH ST,3.13,2017-04-24,,,,,,,,,12.4,,,Passed testing - returned to normal push-button operation,O
VITTUM (HARRIET ELIZABETH),Vittum  #2 - Middle,between spray pool and basketball court,5010 W 50TH ST,2.85,2017-04-24,,,,,,,,,11.8,,,Passed testing - returned to normal push-button operation,O
VITTUM (HARRIET ELIZABETH),Vittum  #2 - Low,between spray pool and basketball court,5010 W 50TH ST,2.92,2017-04-24,,,,,,,,,10.3,,,Passed testing - returned to normal push-button operation,O
VITTUM (HARRIET ELIZABETH),Vittum  #3 - High,"between junior and senior diamonds, at about 50th and lawler",5010 W 50TH ST,2.0,2017-04-24,,,,,,,,,12.4,,,Passed testing - returned to normal push-button operation,O
VITTUM (HARRIET ELIZABETH),Vittum  #3 - Low,"between junior and senior diamonds, at about 50th and lawler",5010 W 50TH ST,2.0,2017-04-24,,,,,,,,,13.5,,,Passed testing - returned to normal push-button operation,O
VOGLE (HENRY JR.),Vogle  #1,near hoyne entrance,2100 W LAWRENCE AVE,4.71,2017-04-17,,,35.4,2017-07-20,,,,,51.6,45.0,7.0,Continuous flow - To be assessed for repair/replacement/removal,O
WALLACE,Wallace  #1 - High,in playground,607 W 92ND ST,3.93,2017-04-18,,,,,,,,,4.03,,,Passed testing - returned to normal push-button operation,O
WALLACE,Wallace  #1 - Low,in playground,607 W 92ND ST,4.21,2017-04-18,,,,,,,,,4.45,,,Passed testing - returned to normal push-button operation,O
WALNUT,Walnut  #1 - High,between courts and playground,3801 W 45TH ST,5.34,2017-04-24,,,16.3,2017-06-09,,,,,34.9,39.0,25.0,Continuous flow - To be assessed for repair/replacement/removal,O
WALNUT,Walnut  #1 - Low,between courts and playground,3801 W 45TH ST,5.6,2017-04-24,,,18.0,2017-06-09,,,,,33.8,38.0,22.0,Continuous flow - To be assessed for repair/replacement/removal,O
WALSH (JOHN),Walsh  #1 - High,northeast corner of park,1722 N ASHLAND AVE,2.0,2017-04-21,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WALSH (JOHN),Walsh  #1 - Middle,northeast corner of park,1722 N ASHLAND AVE,2.0,2017-04-21,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WALSH (JOHN),Walsh  #1 - Low,northeast corner of park,1722 N ASHLAND AVE,2.0,2017-04-21,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WALSH (JOHN),Walsh  #2 - High,in north dog area,1722 N ASHLAND AVE,2.0,2017-04-21,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WALSH (JOHN),Walsh  #2 - Middle,in north dog area,1722 N ASHLAND AVE,2.0,2017-04-21,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WALSH (JOHN),Walsh  #2 - Low,in north dog area,1722 N ASHLAND AVE,2.0,2017-04-21,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WALSH (JOHN),Walsh  #3 - High,in south dog area,1722 N ASHLAND AVE,2.0,2017-04-21,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WALSH (JOHN),Walsh  #3 - Middle,in south dog area,1722 N ASHLAND AVE,2.0,2017-04-21,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WALSH (JOHN),Walsh  #3 - Low,in south dog area,1722 N ASHLAND AVE,6.19,2017-04-21,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WALSH (JOHN),Walsh  #4 - High,south of playground,1722 N ASHLAND AVE,2.0,2017-04-21,,,2.0,2017-07-10,,,,,15.0,12.0,12.0,Passed testing - returned to normal push-button operation,O
WALSH (JOHN),Walsh  #4 - Low,south of playground,1722 N ASHLAND AVE,2.0,2017-04-21,,,2.0,2017-07-10,,,,,13.0,,,Passed testing - returned to normal push-button operation,O
WANG (CHI CHE),Wang  #1 - High,north of playlot,1719 W WOLFRAM ST,2.0,2017-04-26,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WANG (CHI CHE),Wang  #1 - Middle,north of playlot,1719 W WOLFRAM ST,2.0,2017-04-26,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WANG (CHI CHE),Wang  #1 - Low,north of playlot,1719 W WOLFRAM ST,2.0,2017-04-26,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WARD (A. MONTGOMERY),Ward  #1 - High,"in dog area, in the middle of the fence facing kingsbury",630 N KINGSBURY AVE,2.0,2017-04-13,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WARD (A. MONTGOMERY),Ward  #1 - Low,"in dog area, in the middle of the fence facing kingsbury",630 N KINGSBURY AVE,2.0,2017-04-13,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WARD (A. MONTGOMERY),Ward  #1 - Dog,"in dog area, in the middle of the fence facing kingsbury",630 N KINGSBURY AVE,2.0,2017-04-13,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WARD (A. MONTGOMERY),Ward  #2 - High,"in playground area, between swingset and picnic area",630 N KINGSBURY AVE,2.0,2017-04-13,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WARD (A. MONTGOMERY),Ward  #2 - Middle,"in playground area, between swingset and picnic area",630 N KINGSBURY AVE,2.0,2017-04-13,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WARD (A. MONTGOMERY),Ward  #2 - Low,"in playground area, between swingset and picnic area",630 N KINGSBURY AVE,2.0,2017-04-13,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WARREN (LAURENCE),Warren  #1,"northwest corner of park, north of playlot",6621 N WESTERN AVE,3.29,2017-04-13,,,15.9,2017-08-19,,,,,41.0,89.0,10.0,Continuous flow - To be assessed for repair/replacement/removal,O
WARREN (LAURENCE),Warren  #2,near golf bathroom,6621 N WESTERN AVE,5.62,2017-05-27,,,189.0,2017-08-19,,,,,186.0,140.0,16.0,Continuous flow - To be assessed for repair/replacement/removal,O
WARREN (LAURENCE),Warren  #3,northeast corner of park near playlot,6621 N WESTERN AVE,7.65,2017-05-27,,,54.2,2017-08-19,,,,,163.0,48.0,13.0,Continuous flow - To be assessed for repair/replacement/removal,O
WARREN (LAURENCE),Warren  #4,"east of baseball diamond, west of golf course, on path",6621 N WESTERN AVE,6.0,2017-04-13,,,40.8,2017-08-19,,,,,50.4,62.0,24.0,Continuous flow - To be assessed for repair/replacement/removal,O
WARREN (LAURENCE),Warren  #5,north of tennis courts,6621 N WESTERN AVE,2.42,2017-04-13,,,5.94,2017-08-19,,,,,17.7,18.0,4.4,Passed testing - returned to normal push-button operation,O
WARREN (LAURENCE),Warren  #6,southwest playlot,6621 N WESTERN AVE,6.42,2017-04-13,,,46.9,2017-08-19,,,,,40.9,120.0,19.0,Continuous flow - To be assessed for repair/replacement/removal,O
WARREN (LAURENCE),Warren  #7,cricket field,6621 N WESTERN AVE,2.0,2017-04-13,,,6.05,2017-08-19,,,,,21.4,46.0,3.3,Passed testing - returned to normal push-button operation,O
WARREN (LAURENCE),Warren  #8,"horseshoe pit, east of cricket field",6621 N WESTERN AVE,2.0,2017-04-13,,,5.8,2017-08-19,,,,,19.3,35.0,4.7,Passed testing - returned to normal push-button operation,O
WASHINGTON (DINAH),Washington (Dinah) #1 - High,at entrance on south chicago,8215 S EUCLID AVE,2.0,2017-05-02,,,2.0,2017-06-30,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WASHINGTON (DINAH),Washington (Dinah) #1 - Low,at entrance on south chicago,8215 S EUCLID AVE,2.0,2017-05-02,,,2.0,2017-06-30,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WASHINGTON (GEORGE),Washington (George)  #1,"south east of fountain of time, south side of best",5531 S DR MARTIN LUTHER KING J,2.0,2017-04-08,,,,,,,,,3.84,,,Passed testing - returned to normal push-button operation,O
WASHINGTON (GEORGE),Washington (George)  #2,"south of 7 hills comfort station, south of 57th street",5531 S DR MARTIN LUTHER KING J,2.0,2017-04-08,,,,,,,,,4.85,,,Passed testing - returned to normal push-button operation,O
WASHINGTON (GEORGE),Washington (George)  #3,"east side of payne, south of se trades building",5531 S DR MARTIN LUTHER KING J,2.0,2017-04-08,,,31.7,2017-06-30,,,,,24.0,15.0,2.0,Continuous flow - To be assessed for repair/replacement/removal,O
WASHINGTON (GEORGE),Washington (George)  #4,east of casting pond on morgan,5531 S DR MARTIN LUTHER KING J,3.71,2017-04-08,,,40.9,2017-06-29,,,,,22.7,28.0,3.7,Continuous flow - To be assessed for repair/replacement/removal,O
WASHINGTON (GEORGE),Washington (George)  #5,"south east of 55th comfort station, on path",5531 S DR MARTIN LUTHER KING J,2.0,2017-04-08,,,163.0,2017-06-30,,,,,15.4,5.2,2.0,Continuous flow - To be assessed for repair/replacement/removal,O
WASHINGTON (GEORGE),Washington (George)  #6,southeast corner of 55th and cottage playground,5531 S DR MARTIN LUTHER KING J,2.0,2017-04-08,,,1380.0,2017-06-30,,,,,46.6,64.0,3.8,Continuous flow - To be assessed for repair/replacement/removal,O
WASHINGTON (GEORGE),Washington (George)  #7,"in field, south side of armory building",5531 S DR MARTIN LUTHER KING J,2.0,2017-04-08,,,,,,,,,5.13,,,Passed testing - returned to normal push-button operation,O
WASHINGTON (GEORGE),Washington (George)  #8,"west side of payne, west of armory building",5531 S DR MARTIN LUTHER KING J,2.0,2017-04-08,,,,,,,,,0.424,,,Passed testing - returned to normal push-button operation,O
WASHINGTON (GEORGE),Washington (George)  #9,south of northwest playground/spraypool,5531 S DR MARTIN LUTHER KING J,2.0,2017-04-08,,,30.0,2017-06-30,,,,,35.9,34.0,11.0,Continuous flow - To be assessed for repair/replacement/removal,O
WASHINGTON (GEORGE),Washington (George)  #10,"west side of west path, east of school",5531 S DR MARTIN LUTHER KING J,2.94,2017-04-08,,,,,,,,,5.04,,,Passed testing - returned to normal push-button operation,O
WASHINGTON (GEORGE),Washington (George)  #11,"west of west cricket field, in field",5531 S DR MARTIN LUTHER KING J,2.0,2017-04-08,,,,,,,,,0.749,,,Passed testing - returned to normal push-button operation,O
WASHINGTON (GEORGE),Washington (George)  #12,"200' north of rainey, in field, between south and southeast baseball diamonds",5531 S DR MARTIN LUTHER KING J,2.0,2017-04-08,,,,,,,,,9.0,,,Passed testing - returned to normal push-button operation,O
WASHINGTON (GEORGE),Washington (George)  #13,northeast corner of 56th and king fieldhouse,5531 S DR MARTIN LUTHER KING J,2.0,2017-04-08,,,26.3,2017-06-30,,,,,30.8,8.1,2.0,Continuous flow - To be assessed for repair/replacement/removal,O
WASHINGTON (GEORGE),Washington (George)  #14 - High,southwest corner of pool deck,5531 S DR MARTIN LUTHER KING J,2.0,2017-04-10,,,,,,,,,0.177,,,Passed testing - returned to normal push-button operation,O
WASHINGTON (GEORGE),Washington (George)  #14 - Low,southwest corner of pool deck,5531 S DR MARTIN LUTHER KING J,2.0,2017-04-10,,,,,,,,,0.191,,,Passed testing - returned to normal push-button operation,O
WASHINGTON (GEORGE),Washington (George)  #15 - High,next to spraypool south of swimming pool,5531 S DR MARTIN LUTHER KING J,2.0,2017-04-10,,,,,,,,,0.12,,,Passed testing - returned to normal push-button operation,O
WASHINGTON (GEORGE),Washington (George)  #15 - Middle,next to spraypool south of swimming pool,5531 S DR MARTIN LUTHER KING J,2.0,2017-04-10,,,,,,,,,0.12,,,Passed testing - returned to normal push-button operation,O
WASHINGTON (GEORGE),Washington (George)  #15 - Low,next to spraypool south of swimming pool,5531 S DR MARTIN LUTHER KING J,2.0,2017-04-10,,,,,,,,,0.12,,,Passed testing - returned to normal push-button operation,O
WASHINGTON (GEORGE),Washington (George)  #16,"loop drive, on path to lagoon",5531 S DR MARTIN LUTHER KING J,2.62,2017-04-10,,,43.8,2017-06-29,,,,,24.9,27.0,13.0,Continuous flow - To be assessed for repair/replacement/removal,O
WASHINGTON (GEORGE),Washington (George)  #17,north of soccer fields,5531 S DR MARTIN LUTHER KING J,,,,,,,,,,,,,,,O
WASHINGTON (GEORGE),Washington (George)  #18 - High,northeast corner of museum,5531 S DR MARTIN LUTHER KING J,2.0,2017-04-10,,,2.0,2017-06-29,,,,,24.9,,,Passed testing - returned to normal push-button operation,O
WASHINGTON (GEORGE),Washington (George)  #18 - Low,northeast corner of museum,5531 S DR MARTIN LUTHER KING J,2.0,2017-04-10,,,2.0,2017-06-29,,,,,,,,Passed testing - returned to normal push-button operation,O
WASHINGTON (GEORGE),Washington (George)  #19,(loc. needed),,2.0,2017-04-10,,,2.02,2017-06-29,,,,,,,,Passed testing - returned to normal push-button operation,O
WASHINGTON (HAROLD),Washington (Harold)  #1,west of comfort station at fork in path,5101 S HYDE PARK BLVD,2.0,2017-04-11,,,,,,,,,2.09,,,Passed testing - returned to normal push-button operation,O
WASHINGTON (HAROLD),Washington (Harold)  #2,harold washington playground,5101 S HYDE PARK BLVD,2.0,2017-04-11,,,,,,,,,0.12,,,Passed testing - returned to normal push-button operation,O
WASHINGTON (HAROLD),Washington (Harold)  #3,on path west of tennis courts,5101 S HYDE PARK BLVD,2.0,2017-04-11,,,,,,,,,1.66,,,Passed testing - returned to normal push-button operation,O
WASHINGTON (HAROLD) MEM.,Harold Washington Meml.  #1 - High,at entrance on paulina,7710 N PAULINA ST,2.0,2017-04-22,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WASHINGTON (HAROLD) MEM.,Harold Washington Meml.  #1 - Low,at entrance on paulina,7710 N PAULINA ST,2.0,2017-04-22,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WASHINGTON SQUARE,Washington Square #1 - High,"center of park, east of fountain",901 N CLARK ST,2.0,2017-04-18,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WASHINGTON SQUARE,Washington Square #1 - Low,"center of park, east of fountain",901 N CLARK ST,2.0,2017-04-18,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WASHTENAW,Washtenaw  #1 - High,between playground and field house,2521 S WASHTENAW AVE,2.0,2017-04-13,,,13.4,2017-07-15,,,,,10.3,,,Passed testing - returned to normal push-button operation,O
WASHTENAW,Washtenaw  #1 - Middle,between playground and field house,2521 S WASHTENAW AVE,2.12,2017-04-13,,,14.7,2017-07-15,,,,,25.4,8.9,13.0,Passed testing - returned to normal push-button operation,O
WASHTENAW,Washtenaw  #1 - Low,between playground and field house,2521 S WASHTENAW AVE,2.0,2017-04-13,,,7.77,2017-07-15,,,,,23.4,9.5,8.4,Passed testing - returned to normal push-button operation,O
WEBSTER (DANIEL),Webster  #1 - High,east side - middle of park,1357 S INDIANA AVE,2.0,2017-04-24,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WEBSTER (DANIEL),Webster  #1 - Low,east side - middle of park,1357 S INDIANA AVE,2.0,2017-04-24,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WEISMAN (ALBERT),Weisman  #1 - High,north side of park,901 W OAKDALE AVE,2.17,2017-05-01,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WEISMAN (ALBERT),Weisman  #1 - Middle,north side of park,901 W OAKDALE AVE,2.2,2017-05-01,,,,,,,,,2.0,,,Passed testing - returned to normal push-button operation,O
WEISMAN (ALBERT),Weisman  #1 - Low,north side of park,901 W OAKDALE AVE,2.2,2017-05-01,,,,,,,,,2.2,,,Passed testing - returned to normal push-button operation,O
WELLES (GIDEON),Welles  #1 - High,playlot,2333 W SUNNYSIDE AVE,2.0,2017-04-15,,,,,,,,,0.12,,,Passed testing - returned to normal push-button operation,O
WELLES (GIDEON),Welles  #1 - Middle,playlot,2333 W SUNNYSIDE AVE,2.0,2017-04-15,,,,,,,,,0.12,,,Passed testing - returned to normal push-button operation,O
WELLES (GIDEON),Welles  #1 - Low,playlot,2333 W SUNNYSIDE AVE,2.0,2017-04-15,,,,,,,,,0.12,,,Passed testing - returned to normal push-button operation,O
WELLES (GIDEON),Welles  #2 - High,"on western, middle of block",2333 W SUNNYSIDE AVE,2.0,2017-04-15,,,,,,,,,5.06,,,Passed testing - returned to normal push-button operation,O
WELLES (GIDEON),Welles  #2 - Low,"on western, middle of block",2333 W SUNNYSIDE AVE,2.0,2017-04-15,,,,,,,,,5.38,,,Passed testing - returned to normal push-button operation,O
WELLES (GIDEON),Welles  #3 - High,by gazebo,2333 W SUNNYSIDE AVE,2.0,2017-04-15,,,,,,,,,2.9,,,Passed testing - returned to normal push-button operation,O
WELLES (GIDEON),Welles  #3 - Middle,by gazebo,2333 W SUNNYSIDE AVE,2.0,2017-04-15,,,,,,,,,1.13,,,Passed testing - returned to normal push-button operation,O
WELLES (GIDEON),Welles  #3 - Low,by gazebo,2333 W SUNNYSIDE AVE,2.0,2017-04-15,,,,,,,,,2.28,,,Passed testing - returned to normal push-button operation,O
